record_type,venture,github_repo,t7_repository_reference,owned,starred,capabilities,criticality,action,mapping_status,sector,source
venture,EC-055-AI-Warehouse-Management,ec-055-ai-warehouse-management,https://github.com/Worldwidebro/ec-055-ai-warehouse-management,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-056-AI-Supplier-Matching,ec-056-ai-supplier-matching,https://github.com/Worldwidebro/ec-056-ai-supplier-matching,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-057-AI-Quality-Control,ec-057-ai-quality-control,https://github.com/Worldwidebro/ec-057-ai-quality-control,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-058-AI-Packaging-Designer,ec-058-ai-packaging-designer,https://github.com/Worldwidebro/ec-058-ai-packaging-designer,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-059-AI-Logistics-Planner,ec-059-ai-logistics-planner,https://github.com/Worldwidebro/ec-059-ai-logistics-planner,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-060-AI-Customer-Loyalty,ec-060-ai-customer-loyalty,https://github.com/Worldwidebro/ec-060-ai-customer-loyalty,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-061-AI-Gift-Finder,ec-061-ai-gift-finder,https://github.com/Worldwidebro/ec-061-ai-gift-finder,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-062-AI-Trend-Hunter,ec-062-ai-trend-hunter,https://github.com/Worldwidebro/ec-062-ai-trend-hunter,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-063-AI-Market-Research,ec-063-ai-market-research,https://github.com/Worldwidebro/ec-063-ai-market-research,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-064-AI-Competitor-Watcher,ec-064-ai-competitor-watcher,https://github.com/Worldwidebro/ec-064-ai-competitor-watcher,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-065-AI-Product-Development,ec-065-ai-product-development,https://github.com/Worldwidebro/ec-065-ai-product-development,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-066-AI-Customer-Journey,ec-066-ai-customer-journey,https://github.com/Worldwidebro/ec-066-ai-customer-journey,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-067-AI-Payment-Optimization,ec-067-ai-payment-optimization,https://github.com/Worldwidebro/ec-067-ai-payment-optimization,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-068-AI-Returns-Management,ec-068-ai-returns-management,https://github.com/Worldwidebro/ec-068-ai-returns-management,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-069-AI-Shipping-Labeler,ec-069-ai-shipping-labeler,https://github.com/Worldwidebro/ec-069-ai-shipping-labeler,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-070-AI-Product-Launch-Coach,ec-070-ai-product-launch-coach,https://github.com/Worldwidebro/ec-070-ai-product-launch-coach,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-071-AI-Vendor-Negotiator,ec-071-ai-vendor-negotiator,https://github.com/Worldwidebro/ec-071-ai-vendor-negotiator,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-072-AI-Product-Cataloger,ec-072-ai-product-cataloger,https://github.com/Worldwidebro/ec-072-ai-product-cataloger,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-073-AI-Order-Prioritizer,ec-073-ai-order-prioritizer,https://github.com/Worldwidebro/ec-073-ai-order-prioritizer,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-074-AI-Customer-Segmentation,ec-074-ai-customer-segmentation,https://github.com/Worldwidebro/ec-074-ai-customer-segmentation,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-075-AI-Pricing-Analyst,ec-075-ai-pricing-analyst,https://github.com/Worldwidebro/ec-075-ai-pricing-analyst,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-076-AI-Sales-Forecasting,ec-076-ai-sales-forecasting,https://github.com/Worldwidebro/ec-076-ai-sales-forecasting,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-077-AI-Inventory-Reordering,ec-077-ai-inventory-reordering,https://github.com/Worldwidebro/ec-077-ai-inventory-reordering,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-078-AI-Product-Comparison,ec-078-ai-product-comparison,https://github.com/Worldwidebro/ec-078-ai-product-comparison,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-079-AI-Customer-Feedback,ec-079-ai-customer-feedback,https://github.com/Worldwidebro/ec-079-ai-customer-feedback,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-080-AI-Product-Updates,ec-080-ai-product-updates,https://github.com/Worldwidebro/ec-080-ai-product-updates,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-081-AI-Cross-Selling,ec-081-ai-cross-selling,https://github.com/Worldwidebro/ec-081-ai-cross-selling,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-082-AI-Up-Selling,ec-082-ai-up-selling,https://github.com/Worldwidebro/ec-082-ai-up-selling,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-083-AI-Product-Education,ec-083-ai-product-education,https://github.com/Worldwidebro/ec-083-ai-product-education,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-084-AI-Purchase-Timing,ec-084-ai-purchase-timing,https://github.com/Worldwidebro/ec-084-ai-purchase-timing,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-085-AI-Customer-Support,ec-085-ai-customer-support,https://github.com/Worldwidebro/ec-085-ai-customer-support,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-086-AI-Order-Tracking,ec-086-ai-order-tracking,https://github.com/Worldwidebro/ec-086-ai-order-tracking,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-087-AI-Product-Reviews,ec-087-ai-product-reviews,https://github.com/Worldwidebro/ec-087-ai-product-reviews,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-088-AI-Customer-Community,ec-088-ai-customer-community,https://github.com/Worldwidebro/ec-088-ai-customer-community,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-089-AI-Product-Customization,ec-089-ai-product-customization,https://github.com/Worldwidebro/ec-089-ai-product-customization,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-090-AI-Gift-Registry,ec-090-ai-gift-registry,https://github.com/Worldwidebro/ec-090-ai-gift-registry,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-091-AI-Wedding-Registry,ec-091-ai-wedding-registry,https://github.com/Worldwidebro/ec-091-ai-wedding-registry,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-092-AI-Baby-Registry,ec-092-ai-baby-registry,https://github.com/Worldwidebro/ec-092-ai-baby-registry,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-093-AI-Holiday-Planner,ec-093-ai-holiday-planner,https://github.com/Worldwidebro/ec-093-ai-holiday-planner,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-094-AI-Personal-Shopper,ec-094-ai-personal-shopper,https://github.com/Worldwidebro/ec-094-ai-personal-shopper,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-095-AI-Color-Match,ec-095-ai-color-match,https://github.com/Worldwidebro/ec-095-ai-color-match,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-096-AI-Fabric-Advisor,ec-096-ai-fabric-advisor,https://github.com/Worldwidebro/ec-096-ai-fabric-advisor,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-097-AI-Fit-Recommendation,ec-097-ai-fit-recommendation,https://github.com/Worldwidebro/ec-097-ai-fit-recommendation,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-098-AI-Outfit-Builder,ec-098-ai-outfit-builder,https://github.com/Worldwidebro/ec-098-ai-outfit-builder,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-099-AI-Seasonal-Forecast,ec-099-ai-seasonal-forecast,https://github.com/Worldwidebro/ec-099-ai-seasonal-forecast,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-100-AI-Wardrobe-Planner,ec-100-ai-wardrobe-planner,https://github.com/Worldwidebro/ec-100-ai-wardrobe-planner,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-101-AI-Accessory-Match,ec-101-ai-accessory-match,https://github.com/Worldwidebro/ec-101-ai-accessory-match,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-102-AI-Shoe-Match,ec-102-ai-shoe-match,https://github.com/Worldwidebro/ec-102-ai-shoe-match,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-103-AI-Jewelry-Match,ec-103-ai-jewelry-match,https://github.com/Worldwidebro/ec-103-ai-jewelry-match,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-104-AI-Bag-Match,ec-104-ai-bag-match,https://github.com/Worldwidebro/ec-104-ai-bag-match,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-105-AI-Color-Palette,ec-105-ai-color-palette,https://github.com/Worldwidebro/ec-105-ai-color-palette,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-106-AI-Outfit-Recycling,ec-106-ai-outfit-recycling,https://github.com/Worldwidebro/ec-106-ai-outfit-recycling,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-107-AI-Style-Evolution,ec-107-ai-style-evolution,https://github.com/Worldwidebro/ec-107-ai-style-evolution,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-108-AI-Budget-Stylist,ec-108-ai-budget-stylist,https://github.com/Worldwidebro/ec-108-ai-budget-stylist,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-109-AI-Trend-Archive,ec-109-ai-trend-archive,https://github.com/Worldwidebro/ec-109-ai-trend-archive,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EC-110-AI-Vintage-Advisor,ec-110-ai-vintage-advisor,https://github.com/Worldwidebro/ec-110-ai-vintage-advisor,✅,—,,,UNASSESSED,matched,e-commerce,t7_registry
venture,EDU-001,,worldwidebro/online-course-platform,—,—,,,UNASSESSED,no_repo_t7,education,t7_registry
venture,EDU-001-Youth-Entrepreneurship-Curriculum,edu-001-youth-entrepreneurship-curriculum,https://github.com/Worldwidebro/edu-001-youth-entrepreneurship-curriculum,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-002-AI-Literacy-Program,edu-002-ai-literacy-program,https://github.com/Worldwidebro/edu-002-ai-literacy-program,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-003-Coding-Mentor-Certification,edu-003-coding-mentor-certification,https://github.com/Worldwidebro/edu-003-coding-mentor-certification,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-004-Real-Estate-Licensing-Prep,edu-004-real-estate-licensing-prep,https://github.com/Worldwidebro/edu-004-real-estate-licensing-prep,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-005-Coding-Bootcamp,edu-005-coding-bootcamp,https://github.com/Worldwidebro/edu-005-coding-bootcamp,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-006-Homeschooling-Content-AI,edu-006-homeschooling-content-ai,https://github.com/Worldwidebro/edu-006-homeschooling-content-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-007-AI-Tutoring-Platform,edu-007-ai-tutoring-platform,https://github.com/Worldwidebro/edu-007-ai-tutoring-platform,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-008-Branding-Templates-Marketplace,edu-008-branding-templates-marketplace,https://github.com/Worldwidebro/edu-008-branding-templates-marketplace,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-009-Voiceover-Script-Library,edu-009-voiceover-script-library,https://github.com/Worldwidebro/edu-009-voiceover-script-library,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-010-Trade-Skills-Bootcamp,edu-010-trade-skills-bootcamp,https://github.com/Worldwidebro/edu-010-trade-skills-bootcamp,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-011-Franchise-Blueprint-System,edu-011-franchise-blueprint-system,https://github.com/Worldwidebro/edu-011-franchise-blueprint-system,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-012-Low-Income-Housing-Blueprint,edu-012-low-income-housing-blueprint,https://github.com/Worldwidebro/edu-012-low-income-housing-blueprint,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-013-Automated-Empire-Book,edu-013-automated-empire-book,https://github.com/Worldwidebro/edu-013-automated-empire-book,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-014-BIPOC-Creator-Incubator,edu-014-bipoc-creator-incubator,https://github.com/Worldwidebro/edu-014-bipoc-creator-incubator,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-015-AI-Legal-Doc-Generator,edu-015-ai-legal-doc-generator,https://github.com/Worldwidebro/edu-015-ai-legal-doc-generator,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-016-Virtual-Black-Art-Museum,edu-016-virtual-black-art-museum,https://github.com/Worldwidebro/edu-016-virtual-black-art-museum,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-017-AI-Coding-Tutor,edu-017-ai-coding-tutor,https://github.com/Worldwidebro/edu-017-ai-coding-tutor,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-018-Online-Course-Creator,edu-018-online-course-creator,https://github.com/Worldwidebro/edu-018-online-course-creator,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-019-Executive-Education-Program,edu-019-executive-education-program,https://github.com/Worldwidebro/edu-019-executive-education-program,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-020-Youth-STEM-Program,edu-020-youth-stem-program,https://github.com/Worldwidebro/edu-020-youth-stem-program,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-021-Remote-Work-Certification,edu-021-remote-work-certification,https://github.com/Worldwidebro/edu-021-remote-work-certification,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-022-AI-Research-Assistant,edu-022-ai-research-assistant,https://github.com/Worldwidebro/edu-022-ai-research-assistant,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-023-Personal-Finance-Coach,edu-023-personal-finance-coach,https://github.com/Worldwidebro/edu-023-personal-finance-coach,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-024-Language-Learning-AI,edu-024-language-learning-ai,https://github.com/Worldwidebro/edu-024-language-learning-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-025-Test-Preparation-AI,edu-025-test-preparation-ai,https://github.com/Worldwidebro/edu-025-test-preparation-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-026-Corporate-Training-AI,edu-026-corporate-training-ai,https://github.com/Worldwidebro/edu-026-corporate-training-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-027-Medical-Education-AI,edu-027-medical-education-ai,https://github.com/Worldwidebro/edu-027-medical-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-028-Legal-Education-AI,edu-028-legal-education-ai,https://github.com/Worldwidebro/edu-028-legal-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-029-Music-Education-AI,edu-029-music-education-ai,https://github.com/Worldwidebro/edu-029-music-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-030-Art-Education-AI,edu-030-art-education-ai,https://github.com/Worldwidebro/edu-030-art-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-031-Physical-Education-AI,edu-031-physical-education-ai,https://github.com/Worldwidebro/edu-031-physical-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-032-Environmental-Education-AI,edu-032-environmental-education-ai,https://github.com/Worldwidebro/edu-032-environmental-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-033-Social-Studies-AI,edu-033-social-studies-ai,https://github.com/Worldwidebro/edu-033-social-studies-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-034-Math-Education-AI,edu-034-math-education-ai,https://github.com/Worldwidebro/edu-034-math-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-035-Science-Education-AI,edu-035-science-education-ai,https://github.com/Worldwidebro/edu-035-science-education-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-036-Reading-Comprehension-AI,edu-036-reading-comprehension-ai,https://github.com/Worldwidebro/edu-036-reading-comprehension-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-037-Writing-Instruction-AI,edu-037-writing-instruction-ai,https://github.com/Worldwidebro/edu-037-writing-instruction-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-038-Critical-Thinking-AI,edu-038-critical-thinking-ai,https://github.com/Worldwidebro/edu-038-critical-thinking-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-039-Emotional-Intelligence-AI,edu-039-emotional-intelligence-ai,https://github.com/Worldwidebro/edu-039-emotional-intelligence-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EDU-040-Time-Management-AI,edu-040-time-management-ai,https://github.com/Worldwidebro/edu-040-time-management-ai,✅,—,,,UNASSESSED,matched,education,t7_registry
venture,EM-001,,worldwidebro/blockchain-commerce-platform,—,—,,,UNASSESSED,no_repo_t7,emerging,t7_registry
venture,EM-001-Space-Habitat-AI,em-001-space-habitat-ai,https://github.com/Worldwidebro/em-001-space-habitat-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-002-Fusion-Energy-AI,em-002-fusion-energy-ai,https://github.com/Worldwidebro/em-002-fusion-energy-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-003-Teleportation-Research-AI,em-003-teleportation-research-ai,https://github.com/Worldwidebro/em-003-teleportation-research-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-004-Climate-Solutions-AI,em-004-climate-solutions-ai,https://github.com/Worldwidebro/em-004-climate-solutions-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-005-Holographic-Events-AI,em-005-holographic-events-ai,https://github.com/Worldwidebro/em-005-holographic-events-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-006-Neurofeedback-AI,em-006-neurofeedback-ai,https://github.com/Worldwidebro/em-006-neurofeedback-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
venture,EM-007-Autonomous-Delivery-AI,em-007-autonomous-delivery-ai,https://github.com/Worldwidebro/em-007-autonomous-delivery-ai,✅,—,,,UNASSESSED,matched,emerging,t7_registry
